delta,loss_mse,ideal_z[0],noisy_z[0],ideal_z[1],noisy_z[1],ideal_z[2],noisy_z[2],ideal_z[3],noisy_z[3],ideal_z[4],noisy_z[4],"ideal_xx[0,1]","noisy_xx[0,1]","ideal_xx[1,2]","noisy_xx[1,2]","ideal_xx[2,3]","noisy_xx[2,3]","ideal_xx[3,4]","noisy_xx[3,4]","ideal_yy[0,1]","noisy_yy[0,1]","ideal_yy[1,2]","noisy_yy[1,2]","ideal_yy[2,3]","noisy_yy[2,3]","ideal_yy[3,4]","noisy_yy[3,4]","ideal_zz[0,1]","noisy_zz[0,1]","ideal_zz[1,2]","noisy_zz[1,2]","ideal_zz[2,3]","noisy_zz[2,3]","ideal_zz[3,4]","noisy_zz[3,4]",ideal_Mz,noisy_Mz,ideal_XX_bond_avg,noisy_XX_bond_avg,ideal_YY_bond_avg,noisy_YY_bond_avg,ideal_ZZ_bond_avg,noisy_ZZ_bond_avg,ideal_E_bond,noisy_E_bond
-0.37335904214476,0.08605275104343478,1.0,0.8491387588266789,0.9999999999999998,0.6585250179068658,0.9999999999999996,0.6383383105718943,0.9999999999999996,0.6984771096815409,0.9999999999999996,0.8189326268000305,6.964735664567541e-16,-0.00036870280427613093,-8.25691764932342e-15,7.271431235998368e-06,2.0412505915235932e-14,-6.122069052691435e-05,1.4869503355096856e-28,-0.00017401909592052343,-6.964735664567549e-16,-0.00037947009554818283,8.256917649323402e-15,4.0355050524917565e-05,-2.041250591523592e-14,0.0003662740846638178,1.4869503355096856e-28,-0.00014959919435456,0.9999999999999998,0.5439326283413837,1.0,0.40060566334456604,0.9999999999999996,0.4404264155714046,0.9999999999999996,0.5656754914276936,0.9999999999999997,0.732682364757402,3.2130154580923536e-15,-0.0001491677898718926,-3.2130154580922806e-15,-3.0610038678501855e-05,0.9999999999999997,0.487660049671262,0.9999999999999997,0.4874802718427116
-0.35309988612909526,0.08943417709757237,1.0,0.7843509540264536,0.9999999999999998,0.6647769210586164,0.9999999999999996,0.6522959861649879,0.9999999999999996,0.6616063416181339,0.9999999999999996,0.8517632809035129,6.964735664567541e-16,-0.0007258704530676936,-8.25691764932342e-15,9.2885892235331e-05,2.0412505915235932e-14,-0.0002936416736467051,1.4869503355096856e-28,-0.0010877731645518702,-6.964735664567549e-16,-0.0001139291026315384,8.256917649323402e-15,0.00044718439022404323,-2.041250591523592e-14,0.0002886429915427231,1.4869503355096856e-28,-0.0009000115215411534,0.9999999999999998,0.5055758949748713,1.0,0.4207557110906647,0.9999999999999996,0.4211296952309493,0.9999999999999996,0.5652050714098255,0.9999999999999997,0.722958696754341,3.2130154580923536e-15,-0.0005035998497577344,-3.2130154580922806e-15,-6.952831060148135e-05,0.9999999999999997,0.4781665931765777,0.9999999999999997,0.4775934650162185
-0.3339195557895036,0.08073861777599001,1.0,0.8474820777033075,0.9999999999999998,0.6768908183327137,0.9999999999999996,0.6814594614803955,0.9999999999999996,0.6439706981425483,0.9999999999999996,0.8171633000436335,6.964735664567541e-16,-0.002288822833032354,-8.25691764932342e-15,0.00021058407643494725,2.0412505915235932e-14,-0.0007133872568841247,1.4869503355096856e-28,-0.002189674172464487,-6.964735664567549e-16,-0.002298253421651454,8.256917649323402e-15,0.0008615371806857503,-2.041250591523592e-14,2.9658395109285363e-05,1.4869503355096856e-28,-0.0016757420673410416,0.9999999999999998,0.5642714448911444,1.0,0.4771690594598983,0.9999999999999996,0.4346153938502902,0.9999999999999996,0.5523949216893372,0.9999999999999997,0.7333932711405196,3.2130154580923536e-15,-0.0012453250464865046,-3.2130154580922806e-15,-0.0007706999782993649,0.9999999999999997,0.5071127049726676,0.9999999999999997,0.5050966799478818
-0.3157594494847533,0.08302698321788228,1.0,0.8145100782956296,0.9999999999999998,0.6546043755569694,0.9999999999999996,0.6760672362117393,0.9999999999999996,0.6875865205070337,0.9999999999999996,0.8166532288883867,6.964735664567541e-16,-0.0038728862682558753,-8.25691764932342e-15,-7.737821851672266e-05,2.0412505915235932e-14,-0.0007686888207962188,1.4869503355096856e-28,-0.0022863958137074114,-6.964735664567549e-16,-0.0018007152615715446,8.256917649323402e-15,0.0006717193645655435,-2.041250591523592e-14,0.001399584091913395,1.4869503355096856e-28,-0.0027006099720395327,0.9999999999999998,0.5329015812839271,1.0,0.4290191129809763,0.9999999999999996,0.46166969737849395,0.9999999999999996,0.5669064538697858,0.9999999999999997,0.7298842878919516,3.2130154580923536e-15,-0.0017513372803190572,-3.2130154580922806e-15,-0.0006075054442830347,0.9999999999999997,0.4976242113782957,0.9999999999999997,0.49526536865369364
-0.2985640826629329,0.08820397970747482,1.0,0.8326097695622322,0.9999999999999998,0.6845326471536544,0.9999999999999996,0.6627264319815316,0.9999999999999996,0.6371077161832405,0.9999999999999996,0.7937092539178436,6.964735664567541e-16,-0.006652766430053044,-8.25691764932342e-15,-0.00024623933484046746,2.0412505915235932e-14,-0.0003310987759843307,1.4869503355096856e-28,-0.005108039309235823,-6.964735664567549e-16,-0.004215620967874329,8.256917649323402e-15,0.0013830421210307045,-2.041250591523592e-14,0.003093849008262135,1.4869503355096856e-28,-0.004363987538565733,0.9999999999999998,0.5748694442682315,1.0,0.44978862373585266,0.9999999999999996,0.3970479887032324,0.9999999999999996,0.5133894003242947,0.9999999999999997,0.7221371637597004,3.2130154580923536e-15,-0.003084535962528416,-3.2130154580922806e-15,-0.0010256793442868057,0.9999999999999997,0.4837738642579028,0.9999999999999997,0.4796636489510876
-0.2822809183395641,0.08452153129633103,1.0,0.8024741107952762,0.9999999999999998,0.6570072669564363,0.9999999999999996,0.6742401541178394,0.9999999999999996,0.679060082042093,0.9999999999999996,0.8175549248560313,6.964735664567541e-16,-0.009954461653211396,-8.25691764932342e-15,-0.002240835687602295,2.0412505915235932e-14,-0.0030937567346678136,1.4869503355096856e-28,-0.007396103654580862,-6.964735664567549e-16,-0.006981730792269497,8.256917649323402e-15,0.0030277277516375517,-2.041250591523592e-14,0.0009106186493241231,1.4869503355096856e-28,-0.004052244002680819,0.9999999999999998,0.5135304855136362,1.0,0.43291708918238797,0.9999999999999996,0.4734728311038878,0.9999999999999996,0.5504586750392771,0.9999999999999997,0.7260673077535352,3.2130154580923536e-15,-0.005671289432515591,-3.2130154580922806e-15,-0.0017739070984971602,0.9999999999999997,0.49259477020979725,0.9999999999999997,0.4851495736787845
-0.26686020658141324,0.07386535129875992,1.0,0.8231071186463004,0.9999999999999998,0.6986731097588084,0.9999999999999996,0.6813093382779943,0.9999999999999996,0.7148309637647428,0.9999999999999996,0.7843916144876227,6.964735664567541e-16,-0.009432342324072076,-8.25691764932342e-15,-0.0025319868003243276,2.0412505915235932e-14,0.004446993041100642,1.4869503355096856e-28,-0.005281259291339971,-6.964735664567549e-16,-0.0075041618053281346,8.256917649323402e-15,0.0029988717787009307,-2.041250591523592e-14,0.006619978633140797,1.4869503355096856e-28,-0.003866376581627528,0.9999999999999998,0.5780629595598156,1.0,0.48094003958805875,0.9999999999999996,0.4879486708071371,0.9999999999999996,0.5591688595958547,0.9999999999999997,0.7404624289870937,3.2130154580923536e-15,-0.0031996488436589333,-3.2130154580922806e-15,-0.00043792199377848384,0.9999999999999997,0.5265301323877165,0.9999999999999997,0.5228925615502791
-0.25225483250557745,0.08802573178719034,1.0,0.7872346909417655,0.9999999999999998,0.6617556058645606,0.9999999999999996,0.6746024286658084,0.9999999999999996,0.6801021011925825,0.9999999999999996,0.7675215750435311,6.964735664567541e-16,-0.011995238307175134,-8.25691764932342e-15,-0.0035438735030901922,2.0412505915235932e-14,-0.0017665106345036055,1.4869503355096856e-28,-0.006576169256578458,-6.964735664567549e-16,-0.012242100188739448,8.256917649323402e-15,-0.001433017979121236,-2.041250591523592e-14,-0.0028932347942522336,1.4869503355096856e-28,-0.007763705215716334,0.9999999999999998,0.5063921654723009,1.0,0.44555208274567176,0.9999999999999996,0.4556199923254169,0.9999999999999996,0.5239112787725713,0.9999999999999997,0.7142432803416495,3.2130154580923536e-15,-0.005970447925336847,-3.2130154580922806e-15,-0.006083014544457313,0.9999999999999997,0.48286887982899024,0.9999999999999997,0.4708154173591961
-0.2384201723294368,0.08136689815796704,1.0,0.7936796267551388,0.9999999999999998,0.6925577384933661,0.9999999999999996,0.6830806574080112,0.9999999999999996,0.6927592745273814,0.9999999999999996,0.7765331540891793,6.964735664567541e-16,-0.008208107758488454,-8.25691764932342e-15,-0.0006950762717478933,2.0412505915235932e-14,-0.0003862275940161255,1.4869503355096856e-28,-0.009430175471060488,-6.964735664567549e-16,-0.004737305851836201,8.256917649323402e-15,0.0007127027832655557,-2.041250591523592e-14,0.004995664123230165,1.4869503355096856e-28,-0.007380551557655462,0.9999999999999998,0.5362935558578729,1.0,0.4745176536679113,0.9999999999999996,0.4634684104954342,0.9999999999999996,0.528729969285523,0.9999999999999997,0.7277220902546153,3.2130154580923536e-15,-0.00467989677382824,-3.2130154580922806e-15,-0.0016023726257489855,0.9999999999999997,0.5007523973266854,0.9999999999999997,0.4944701279271082
-0.22531395703166326,0.08148377059182421,1.0,0.8248160737274998,0.9999999999999998,0.6895513703259339,0.9999999999999996,0.673086516123678,0.9999999999999996,0.6766866756330964,0.9999999999999996,0.7875281133801549,6.964735664567541e-16,-0.010824522063448362,-8.25691764932342e-15,-0.0008069070583795244,2.0412505915235932e-14,-0.0063735568755126926,1.4869503355096856e-28,-0.00868949819760084,-6.964735664567549e-16,-0.008532680199058465,8.256917649323402e-15,0.00498453997224314,-2.041250591523592e-14,-0.00022487011378560196,1.4869503355096856e-28,-0.007193648876045561,0.9999999999999998,0.5800104664296709,1.0,0.44550312647271245,0.9999999999999996,0.46604775797251163,0.9999999999999996,0.5180646144109351,0.9999999999999997,0.7303337498380726,3.2130154580923536e-15,-0.006673621048735355,-3.2130154580922806e-15,-0.0027416648041616223,0.9999999999999997,0.5024064913214574,0.9999999999999997,0.49299120546856046
-0.21289614320772793,0.08078817152964933,1.0,0.7917390696509328,0.9999999999999998,0.6844964520471449,0.9999999999999996,0.6647809375386353,0.9999999999999996,0.7017509337031332,0.9999999999999996,0.7855420361230661,6.964735664567541e-16,-0.008147064160260379,-8.25691764932342e-15,-0.0026148296997282427,2.0412505915235932e-14,-0.004328894912856893,1.4869503355096856e-28,-0.01082220132547286,-6.964735664567549e-16,-0.0048997702410947894,8.256917649323402e-15,-0.0005208904916592299,-2.041250591523592e-14,0.0030993628764314873,1.4869503355096856e-28,-0.009879662824733338,0.9999999999999998,0.559377973901972,1.0,0.4640662504713233,0.9999999999999996,0.45752075257274194,0.9999999999999996,0.5448404493056805,0.9999999999999997,0.7256618858125824,3.2130154580923536e-15,-0.006478247524579594,-3.2130154580922806e-15,-0.0030502401702639675,0.9999999999999997,0.5064513565629294,0.9999999999999997,0.49692286886808584
-0.2011287907253334,0.0708253394415363,1.0,0.8074631043359625,0.9999999999999998,0.72446996550367,0.9999999999999996,0.6844263803167924,0.9999999999999996,0.7322314038724517,0.9999999999999996,0.7995042994772427,6.964735664567541e-16,-0.016709887280579303,-8.25691764932342e-15,0.0016945560022325634,2.0412505915235932e-14,-0.0023616401744770963,1.4869503355096856e-28,-0.011346178613829373,-6.964735664567549e-16,-0.009308863834461069,8.256917649323402e-15,0.000768746202680349,-2.041250591523592e-14,0.0012631346958111177,1.4869503355096856e-28,-0.007360129555949478,0.9999999999999998,0.5878421817121614,1.0,0.48367952907628786,0.9999999999999996,0.4901293596267121,0.9999999999999996,0.5727180389020439,0.9999999999999997,0.7496190307012238,3.2130154580923536e-15,-0.007180787516663302,-3.2130154580922806e-15,-0.0036592781229797698,0.9999999999999997,0.5335922773293013,0.9999999999999997,0.5227522116896581
-0.18997594680597096,0.08743121114724932,1.0,0.7775229477401864,0.9999999999999998,0.6731701699832158,0.9999999999999996,0.6491368861335857,0.9999999999999996,0.6928691054340728,0.9999999999999996,0.7806858733987064,6.964735664567541e-16,-0.011931513039962989,-8.25691764932342e-15,-0.0005072979979616954,2.0412505915235932e-14,0.00036502901423625313,1.4869503355096856e-28,-0.008456917199166842,-6.964735664567549e-16,-0.012741019440199742,8.256917649323402e-15,-0.0010723377265797142,-2.041250591523592e-14,-3.1944805350171416e-05,1.4869503355096856e-28,-0.0077221604282339375,0.9999999999999998,0.5166888338392467,1.0,0.45110515153498604,0.9999999999999996,0.4455196891984879,0.9999999999999996,0.5291255206037475,0.9999999999999997,0.7146769965379534,3.2130154580923536e-15,-0.005132674805713819,-3.2130154580922806e-15,-0.005391865600090891,0.9999999999999997,0.48560979879411703,0.9999999999999997,0.47508525838831234
-0.17940353617843807,0.07979226988651385,1.0,0.7768450582138884,0.9999999999999998,0.7007180807892602,0.9999999999999996,0.6657897727750365,0.9999999999999996,0.714660930359501,0.9999999999999996,0.7705117727746195,6.964735664567541e-16,-0.01050741964002672,-8.25691764932342e-15,0.004099716629942822,2.0412505915235932e-14,-0.0037189689445995856,1.4869503355096856e-28,-0.015051886399002725,-6.964735664567549e-16,-0.0043776762458284995,8.256917649323402e-15,0.006648366711567125,-2.041250591523592e-14,-0.0025835571908261325,1.4869503355096856e-28,-0.009357913787910776,0.9999999999999998,0.5660904017720226,1.0,0.458137006210492,0.9999999999999996,0.47239532291673475,0.9999999999999996,0.541157833975577,0.9999999999999997,0.725705122982461,3.2130154580923536e-15,-0.006294639588421552,-3.2130154580922806e-15,-0.0024176951282495708,0.9999999999999997,0.5094451412187067,0.9999999999999997,0.5007328065020356
-0.1693792569687013,0.07940351123709499,1.0,0.7831722069032354,0.9999999999999998,0.6800607290873093,0.9999999999999996,0.6797604964002071,0.9999999999999996,0.7204464698358013,0.9999999999999996,0.7807638578531052,6.964735664567541e-16,-0.012241509142858835,-8.25691764932342e-15,-0.0004485568444470234,2.0412505915235932e-14,-0.0005119315948216288,1.4869503355096856e-28,-0.008448132888071527,-6.964735664567549e-16,-0.007726479826067914,8.256917649323402e-15,0.0073715104908268735,-2.041250591523592e-14,0.002658069889632831,1.4869503355096856e-28,-0.007004181785657536,0.9999999999999998,0.5381839081586757,1.0,0.45576094968830944,0.9999999999999996,0.48825942595811406,0.9999999999999996,0.5528135196965577,0.9999999999999997,0.7288407520159317,3.2130154580923536e-15,-0.005412532617549754,-3.2130154580922806e-15,-0.0011752703078164366,0.9999999999999997,0.5087544508754143,0.9999999999999997,0.5021666479500481
-0.15987248200801774,0.08223320242319819,1.0,0.7792248715243525,0.9999999999999998,0.673569329316995,0.9999999999999996,0.6644450799039759,0.9999999999999996,0.7271067961402912,0.9999999999999996,0.7468307302956525,6.964735664567541e-16,-0.019003591179067948,-8.25691764932342e-15,-0.0029429420921217976,2.0412505915235932e-14,-0.00011992394082743863,1.4869503355096856e-28,-0.010039170225440739,-6.964735664567549e-16,-0.010933549902325137,8.256917649323402e-15,0.0038554087240701257,-2.041250591523592e-14,0.004054407866851769,1.4869503355096856e-28,-0.006392794746581089,0.9999999999999998,0.5304967963945054,1.0,0.4458959300976065,0.9999999999999996,0.4963006242125324,0.9999999999999996,0.5421098737128857,0.9999999999999997,0.7182353614362534,3.2130154580923536e-15,-0.00802640685936448,-3.2130154580922806e-15,-0.002354132014496083,0.9999999999999997,0.5037008061043825,0.9999999999999997,0.4933202672305219
-0.15085416525778153,0.07349704689851666,1.0,0.7660842865048251,0.9999999999999998,0.7129114309402551,0.9999999999999996,0.7030103752019782,0.9999999999999996,0.7397017131368184,0.9999999999999996,0.7599789761290126,6.964735664567541e-16,-0.014043169772651255,-8.25691764932342e-15,0.0009374428172663531,2.0412505915235932e-14,-0.007213902045549176,1.4869503355096856e-28,-0.01730659643160801,-6.964735664567549e-16,-0.005266365905671296,8.256917649323402e-15,0.006481245405089683,-2.041250591523592e-14,-0.0013440159260346167,1.4869503355096856e-28,-0.01736696533741758,0.9999999999999998,0.5520803672014927,1.0,0.4908100190054809,0.9999999999999996,0.509804011210036,0.9999999999999996,0.555450887104337,0.9999999999999997,0.7363373563825778,3.2130154580923536e-15,-0.009406556358135521,-3.2130154580922806e-15,-0.004374025441008453,0.9999999999999997,0.5270363211303367,0.9999999999999997,0.5132557393311927
-0.14229675306519543,0.08678644327245978,1.0,0.7741004041607837,0.9999999999999998,0.698983320767564,0.9999999999999996,0.6667009917714256,0.9999999999999996,0.6986208756925064,0.9999999999999996,0.72361657597365,6.964735664567541e-16,-0.02110764200123867,-8.25691764932342e-15,-0.0053240444118083236,2.0412505915235932e-14,-0.004504379217219466,1.4869503355096856e-28,-0.020822572587991348,-6.964735664567549e-16,-0.019327963571071485,8.256917649323402e-15,0.0006449600737469479,-2.041250591523592e-14,-0.004896179215209253,1.4869503355096856e-28,-0.014996956835595888,0.9999999999999998,0.5317180097068338,1.0,0.4713054256743969,0.9999999999999996,0.44730057503927284,0.9999999999999996,0.500410948456073,0.9999999999999997,0.712404433673186,3.2130154580923536e-15,-0.01293965955456445,-3.2130154580922806e-15,-0.009644034887032419,0.9999999999999997,0.4876837397191442,0.9999999999999997,0.46510004527754734
-0.13417409997862736,0.079627566572145,1.0,0.7666476561396198,0.9999999999999998,0.6948557098787184,0.9999999999999996,0.6857700758824312,0.9999999999999996,0.717340865066321,0.9999999999999996,0.7495605548669646,6.964735664567541e-16,-0.017729877770723563,-8.25691764932342e-15,-0.0007572595778243934,2.0412505915235932e-14,-0.0038942369389820333,1.4869503355096856e-28,-0.01564597852402016,-6.964735664567549e-16,-0.00744597487244251,8.256917649323402e-15,-0.002935854220949863,-2.041250591523592e-14,-0.003014258081433061,1.4869503355096856e-28,-0.015217889541816278,0.9999999999999998,0.5280564720672151,1.0,0.49510623256365,0.9999999999999996,0.4901470562636552,0.9999999999999996,0.5243239752966201,0.9999999999999997,0.722834972366811,3.2130154580923536e-15,-0.009506838202887537,-3.2130154580922806e-15,-0.007153494179160428,0.9999999999999997,0.5094084340477851,0.9999999999999997,0.4927481016657372
-0.1264613888654419,0.07738516541566358,1.0,0.76836852574404,0.9999999999999998,0.6968966163698329,0.9999999999999996,0.6850738950145677,0.9999999999999996,0.7233486824870033,0.9999999999999996,0.768392076648921,6.964735664567541e-16,-0.017073107640217768,-8.25691764932342e-15,-0.0024629456504381315,2.0412505915235932e-14,-0.004556391530200248,1.4869503355096856e-28,-0.00912897501138394,-6.964735664567549e-16,-0.010835374336332077,8.256917649323402e-15,-0.004078609481766773,-2.041250591523592e-14,-0.0027434243066511987,1.4869503355096856e-28,-0.008703680781772699,0.9999999999999998,0.5214645820109911,1.0,0.4967956906522759,0.9999999999999996,0.5003264792415111,0.9999999999999996,0.5437511091472671,0.9999999999999997,0.728415959252873,3.2130154580923536e-15,-0.008305354958060021,-3.2130154580922806e-15,-0.006590272226630688,0.9999999999999997,0.5155844652630113,0.9999999999999997,0.5006888380783205
-0.11913505508824354,0.08133198826475695,1.0,0.7600335534318372,0.9999999999999998,0.6979676538687738,0.9999999999999996,0.6815654811173828,0.9999999999999996,0.7253638436693688,0.9999999999999996,0.7259683490232108,6.964735664567541e-16,-0.020408810110770226,-8.25691764932342e-15,-0.003958358045707909,2.0412505915235932e-14,-0.0017293966021762626,1.4869503355096856e-28,-0.01908613074699177,-6.964735664567549e-16,-0.01711466701867054,8.256917649323402e-15,0.0016231531561587877,-2.041250591523592e-14,-0.0021805124163230536,1.4869503355096856e-28,-0.015008084859996796,0.9999999999999998,0.5423231156982034,1.0,0.4615340594867446,0.9999999999999996,0.4943349399282794,0.9999999999999996,0.5251509666490329,0.9999999999999997,0.7181797762221147,3.2130154580923536e-15,-0.011295673876411541,-3.2130154580922806e-15,-0.008170027784707901,0.9999999999999997,0.505835770440565,0.9999999999999997,0.4863700687794456
-0.11217271450786699,0.07831198459027133,1.0,0.7576293621334124,0.9999999999999998,0.7080957535925475,0.9999999999999996,0.6792363113580788,0.9999999999999996,0.7194412708364835,0.9999999999999996,0.7490153555447275,6.964735664567541e-16,-0.010183059268877007,-8.25691764932342e-15,-0.0005636722790519023,2.0412505915235932e-14,-0.00018382580177848728,1.4869503355096856e-28,-0.011900748022736352,-6.964735664567549e-16,-0.006729997364949223,8.256917649323402e-15,-0.0007290686415214764,-2.041250591523592e-14,0.002310934303445695,1.4869503355096856e-28,-0.007473190398298627,0.9999999999999998,0.5386490273354136,1.0,0.49976055245555645,0.9999999999999996,0.4848237929688452,0.9999999999999996,0.5374928648270151,0.9999999999999997,0.72268361069305,3.2130154580923536e-15,-0.005707826343110937,-3.2130154580922806e-15,-0.0031553305253309077,0.9999999999999997,0.5151815593967076,0.9999999999999997,0.5063184025282658
-0.10555309509314288,0.07811227603443074,1.0,0.767971229773394,0.9999999999999998,0.7020967766149747,0.9999999999999996,0.694230301602704,0.9999999999999996,0.7207049533601229,0.9999999999999996,0.7405643105428799,6.964735664567541e-16,-0.023137099829747973,-8.25691764932342e-15,-0.002473718470460032,2.0412505915235932e-14,-0.003639164648775284,1.4869503355096856e-28,-0.014550762924849513,-6.964735664567549e-16,-0.014965707722661698,8.256917649323402e-15,0.006353022674527794,-2.041250591523592e-14,-0.0013594984245526866,1.4869503355096856e-28,-0.013280698902219524,0.9999999999999998,0.5462926638629676,1.0,0.4733936327997175,0.9999999999999996,0.4932079594135622,0.9999999999999996,0.5468934488106102,0.9999999999999997,0.7251135143788152,3.2130154580923536e-15,-0.0109501864684582,-3.2130154580922806e-15,-0.005813220593726529,0.9999999999999997,0.5149469262217145,0.9999999999999997,0.49818351915952974
-0.09925597192848501,0.07962905458566748,1.0,0.7613384524999256,0.9999999999999998,0.6832929252724216,0.9999999999999996,0.7083984394964593,0.9999999999999996,0.723356192752199,0.9999999999999996,0.7400757360875803,6.964735664567541e-16,-0.01901319495307076,-8.25691764932342e-15,-0.005089576380734355,2.0412505915235932e-14,-0.0019574253436768284,1.4869503355096856e-28,-0.016251585776222193,-6.964735664567549e-16,-0.008386009509175856,8.256917649323402e-15,-0.00158912728492675,-2.041250591523592e-14,1.8860773033269496e-05,1.4869503355096856e-28,-0.008256878380775523,0.9999999999999998,0.5282605494958803,1.0,0.4873948998119919,0.9999999999999996,0.5029593187662943,0.9999999999999996,0.5160997841826498,0.9999999999999997,0.7232923492217171,3.2130154580923536e-15,-0.010577945613426034,-3.2130154580922806e-15,-0.0045532886004612146,0.9999999999999997,0.5086786380642041,0.9999999999999997,0.49354740385031687
-0.09326210542072925,0.09305851044852263,1.0,0.7495774611832453,0.9999999999999998,0.6958381693472993,0.9999999999999996,0.6706120880920278,0.9999999999999996,0.6712627730155301,0.9999999999999996,0.7136225621586295,6.964735664567541e-16,-0.01223453271263455,-8.25691764932342e-15,-0.009314089105673197,2.0412505915235932e-14,-0.005263189829119592,1.4869503355096856e-28,-0.017469086407367527,-6.964735664567549e-16,-0.011624909326131505,8.256917649323402e-15,0.004410696279538613,-2.041250591523592e-14,-0.003316604504780801,1.4869503355096856e-28,-0.01488293209776874,0.9999999999999998,0.5143293715315158,1.0,0.4572232697993948,0.9999999999999996,0.4428260835930436,0.9999999999999996,0.46492009866151185,0.9999999999999997,0.7001826107593463,3.2130154580923536e-15,-0.011070224513698716,-3.2130154580922806e-15,-0.006353437412285608,0.9999999999999997,0.4698247058963665,0.9999999999999997,0.45240104397038217
-0.08755318251642662,0.08275013329598181,1.0,0.7568409819483013,0.9999999999999998,0.7054987086698981,0.9999999999999996,0.7007140078239914,0.9999999999999996,0.6859693837276611,0.9999999999999996,0.7253300105462078,6.964735664567541e-16,-0.015004404902892439,-8.25691764932342e-15,-0.003494742935388755,2.0412505915235932e-14,-0.003913791049285854,1.4869503355096856e-28,-0.016776487095878888,-6.964735664567549e-16,-0.012625037424824017,8.256917649323402e-15,0.0008437276754214223,-2.041250591523592e-14,0.0023526396449822084,1.4869503355096856e-28,-0.006963345254928113,0.9999999999999998,0.5363585141932382,1.0,0.5021009221293605,0.9999999999999996,0.48097067729400395,0.9999999999999996,0.485940262172087,0.9999999999999997,0.714870618543212,3.2130154580923536e-15,-0.009797356495861484,-3.2130154580922806e-15,-0.0040980038398371246,0.9999999999999997,0.5013425939471724,0.9999999999999997,0.4874472336114738
-0.08211176074999206,0.07203555979527887,1.0,0.7924112324422568,0.9999999999999998,0.734857069711927,0.9999999999999996,0.7016803161858601,0.9999999999999996,0.738838539614611,0.9999999999999996,0.7261820551150513,6.964735664567541e-16,-0.02161287747384162,-8.25691764932342e-15,-0.00581152897100239,2.0412505915235932e-14,-0.00741394920756753,1.4869503355096856e-28,-0.02170722283381661,-6.964735664567549e-16,-0.00864409534870892,8.256917649323402e-15,-0.0017767189432991407,-2.041250591523592e-14,-0.008877517264924405,1.4869503355096856e-28,-0.020907974025719814,0.9999999999999998,0.5910124580480602,1.0,0.5070818227739858,0.9999999999999996,0.5001824142298349,0.9999999999999996,0.5337846117195639,0.9999999999999997,0.7387938426139413,3.2130154580923536e-15,-0.014136394621557039,-3.2130154580922806e-15,-0.010051576395663071,0.9999999999999997,0.5330153266928612,0.9999999999999997,0.5088273556756411
-0.07692121495175952,0.07546227995203832,1.0,0.7739983532772939,0.9999999999999998,0.7059672373753018,0.9999999999999996,0.7032934115610435,0.9999999999999996,0.7212868052036949,0.9999999999999996,0.7470371232616776,6.964735664567541e-16,-0.009734851522516672,-8.25691764932342e-15,-0.00925199015996798,2.0412505915235932e-14,-0.00805137304969775,1.4869503355096856e-28,-0.008877254774612623,-6.964735664567549e-16,-0.0076326092128293265,8.256917649323402e-15,-0.0038192474159049502,-2.041250591523592e-14,-0.004760283958732591,1.4869503355096856e-28,-0.0032602930653714453,0.9999999999999998,0.5358686433921487,1.0,0.4967484322732786,0.9999999999999996,0.5193018445062472,0.9999999999999996,0.5358450857998119,0.9999999999999997,0.7303165861358023,3.2130154580923536e-15,-0.008978867376698755,-3.2130154580922806e-15,-0.004868108413209578,0.9999999999999997,0.5219410014928716,0.9999999999999997,0.5080940257029632
-0.07196568645312007,0.08299810342492732,1.0,0.77555094413214,0.9999999999999998,0.6939365948337837,0.9999999999999996,0.6813910041251401,0.9999999999999996,0.7108088839225798,0.9999999999999996,0.7182323449846133,6.964735664567541e-16,-0.018241960005860897,-8.25691764932342e-15,-0.002137713941211434,2.0412505915235932e-14,-0.0019638452634433905,1.4869503355096856e-28,-0.020973337321449875,-6.964735664567549e-16,-0.01617205444393314,8.256917649323402e-15,0.0020304303432121607,-2.041250591523592e-14,-0.0041488882647649885,1.4869503355096856e-28,-0.01677540216564605,0.9999999999999998,0.5408072464194311,1.0,0.4559892208217818,0.9999999999999996,0.4788167517503018,0.9999999999999996,0.5281988625034352,0.9999999999999997,0.7159839543996513,3.2130154580923536e-15,-0.0108292141329914,-3.2130154580922806e-15,-0.008766478632783004,0.9999999999999997,0.5009530203737375,0.9999999999999997,0.48135732760796307
-0.06723003463355003,0.07756690669807025,1.0,0.7698729638092107,0.9999999999999998,0.6859901092133909,0.9999999999999996,0.6999004755524463,0.9999999999999996,0.726034383872183,0.9999999999999996,0.7337638148534725,6.964735664567541e-16,-0.01610371887222537,-8.25691764932342e-15,0.0027283340479404743,2.0412505915235932e-14,0.002610487885025483,1.4869503355096856e-28,-0.00919604096124345,-6.964735664567549e-16,-0.000700219497072514,8.256917649323402e-15,-0.00040405111393432546,-2.041250591523592e-14,0.003677108142320403,1.4869503355096856e-28,-0.002054294568500974,0.9999999999999998,0.5501679586128863,1.0,0.491440083377347,0.9999999999999996,0.503598789638073,0.9999999999999996,0.5274479988488929,0.9999999999999997,0.7231123494601407,3.2130154580923536e-15,-0.004990234475125716,-3.2130154580922806e-15,0.00012963574070314738,0.9999999999999997,0.5181637076192998,0.9999999999999997,0.5133031088848772
